,90d_global_clustering_coefficient
2006-01-18,0.7426355764159375
2006-01-19,0.7231676575562227
2006-01-20,0.738818103030787
2006-01-23,0.7436701641353022
2006-01-24,0.7417538647789498
2006-01-25,0.7634080300959702
2006-01-26,0.768391813615414
2006-01-27,0.7555273997691304
2006-01-30,0.746728692059267
2006-01-31,0.7316306724016836
2006-02-01,0.7580408798822829
2006-02-02,0.798495705892955
2006-02-03,0.7747299972223304
2006-02-06,0.7524125990672454
2006-02-07,0.7309008964196477
2006-02-08,0.7636500089968905
2006-02-09,0.7608764318577234
2006-02-10,0.7797274451813234
2006-02-13,0.7747747023992875
2006-02-14,0.7709432275578891
2006-02-15,0.7732312952080245
2006-02-16,0.7605927270421616
2006-02-17,0.7565567266716087
2006-02-21,0.7616782689507857
2006-02-22,0.7619298511420742
2006-02-23,0.7558987714757518
2006-02-24,0.7601256073622706
2006-02-27,0.7695158797727166
2006-02-28,0.7464583439586094
2006-03-01,0.7359158227603477
2006-03-02,0.7572770782839083
2006-03-03,0.7900997188095903
2006-03-06,0.7750312089515806
2006-03-07,0.7584563089872017
2006-03-08,0.7655109101988227
2006-03-09,0.7839743218712455
2006-03-10,0.787057554698351
2006-03-13,0.7908299020759826
2006-03-14,0.7726620720166131
2006-03-15,0.756843507730551
2006-03-16,0.7688692937359163
2006-03-17,0.7530569819946986
2006-03-20,0.735194623644527
2006-03-21,0.7525757256508938
2006-03-22,0.7686863662620084
2006-03-23,0.7736284355699093
2006-03-24,0.7759213922840715
2006-03-27,0.7761196510042109
2006-03-28,0.7791293146971697
2006-03-29,0.7823563815116172
2006-03-30,0.7644907541910988
2006-03-31,0.7995972840566244
2006-04-03,0.7953358790768629
2006-04-04,0.8138788796136843
2006-04-05,0.7944698124984944
2006-04-06,0.7813469166953183
2006-04-07,0.779295047186564
2006-04-10,0.7652582266287181
2006-04-11,0.7788663927894913
2006-04-12,0.7673866754610058
2006-04-13,0.7550043492486616
2006-04-17,0.7515833446700783
2006-04-18,0.7546645431028965
2006-04-19,0.7542941551601883
2006-04-20,0.7702312027080549
2006-04-21,0.767291315135463
2006-04-24,0.7609878597134797
2006-04-25,0.7716170358914212
2006-04-26,0.7671116605266682
2006-04-27,0.7896783976064582
2006-04-28,0.7597865041375202
2006-05-01,0.7433152307826306
2006-05-02,0.7125348430835554
2006-05-03,0.7152076901942482
2006-05-04,0.7274631021515036
2006-05-05,0.7417539322249787
2006-05-08,0.755547833251976
2006-05-09,0.7713425957262404
2006-05-10,0.7797447935004439
2006-05-11,0.7814803885911418
2006-05-12,0.7681174624326942
2006-05-15,0.759393617360405
2006-05-16,0.7654250922863478
2006-05-17,0.773407206402509
2006-05-18,0.7608488833468214
2006-05-19,0.7669953017256484
2006-05-22,0.7767534094458081
2006-05-23,0.7674240078966065
2006-05-24,0.7648165800435639
2006-05-25,0.7808225728423044
2006-05-26,0.7797560045550037
2006-05-30,0.76321393084788
2006-05-31,0.772829118446452
2006-06-01,0.7622830015830426
2006-06-02,0.7601167818252152
2006-06-05,0.7903801749576402
2006-06-06,0.7817830803482424
2006-06-07,0.7813514151892688
2006-06-08,0.7817909701055814
2006-06-09,0.7926656195322249
2006-06-12,0.7959822222799511
2006-06-13,0.7937556755006996
2006-06-14,0.7899913547141143
2006-06-15,0.7865549406325055
2006-06-16,0.8097043982466221
2006-06-19,0.8154732352347813
2006-06-20,0.8228442209123459
2006-06-21,0.808028841916191
2006-06-22,0.8096534321367834
2006-06-23,0.8052988837434712
2006-06-26,0.7780242258760971
2006-06-27,0.7625559948822997
2006-06-28,0.7712137472267456
2006-06-29,0.7841897585639624
2006-06-30,0.7904543490566328
2006-07-03,0.7936575246154273
2006-07-05,0.7970735887141688
2006-07-06,0.7967382445388731
2006-07-07,0.7937797391743068
2006-07-10,0.7986733061571807
2006-07-11,0.804816970433045
2006-07-12,0.8149447504995417
2006-07-13,0.8083797616348599
2006-07-14,0.7889675071560557
2006-07-17,0.7879046438924557
2006-07-18,0.7690932732443363
2006-07-19,0.7634466612983111
2006-07-20,0.7655261517796812
2006-07-21,0.7765188220938724
2006-07-24,0.7670929807452681
2006-07-25,0.7585015171817072
2006-07-26,0.7483113352345551
2006-07-27,0.7524994235905716
2006-07-28,0.7494358250963767
2006-07-31,0.7820080135653031
2006-08-01,0.7713427197491892
2006-08-02,0.7731043725442898
2006-08-03,0.75825676110242
2006-08-04,0.766342448284898
2006-08-07,0.772674826411636
2006-08-08,0.7749791567995428
2006-08-09,0.7704998997815584
2006-08-10,0.7639107936542734
2006-08-11,0.7608437500914524
2006-08-14,0.7628784530376881
2006-08-15,0.7756317787884117
2006-08-16,0.7924263736145569
2006-08-17,0.7712162934074855
2006-08-18,0.7581444066619533
2006-08-21,0.7675335085996712
2006-08-22,0.7768188067346226
2006-08-23,0.7681676719072745
2006-08-24,0.7729881543851548
2006-08-25,0.770138934295329
2006-08-28,0.777889879649145
2006-08-29,0.7821245462398653
2006-08-30,0.7682795756223589
2006-08-31,0.7749214546048674
2006-09-01,0.7765510899240704
2006-09-05,0.7672768066330431
2006-09-06,0.7564437143156516
2006-09-07,0.7461642846266517
2006-09-08,0.7788705654601841
2006-09-11,0.7870369525100921
2006-09-12,0.7853532842559257
2006-09-13,0.7812334961178437
2006-09-14,0.7933023811501
2006-09-15,0.7572685733833296
2006-09-18,0.760890690445291
2006-09-19,0.7564415264407668
2006-09-20,0.7548459841102605
2006-09-21,0.7608053443758074
2006-09-22,0.751792488199855
2006-09-25,0.7628899698682757
2006-09-26,0.7491142830557131
2006-09-27,0.7436757792194941
2006-09-28,0.7388461067529819
2006-09-29,0.7420019614338148
2006-10-02,0.7421720671626536
2006-10-03,0.7268569632596086
2006-10-04,0.7454996762613484
2006-10-05,0.7632377358587564
2006-10-06,0.7609909417532338
2006-10-09,0.7578858942409776
2006-10-10,0.7497605290884656
2006-10-11,0.7622646737800894
2006-10-12,0.7601143393712948
2006-10-13,0.7377529064159972
2006-10-16,0.7210964150861635
2006-10-17,0.7155126130459721
2006-10-18,0.7121944431302402
2006-10-19,0.7354706106317327
2006-10-20,0.6949015309320468
2006-10-23,0.7109015598991385
2006-10-24,0.7097553946590905
2006-10-25,0.7301824823558434
2006-10-26,0.7335944285984426
2006-10-27,0.7506698252047841
2006-10-30,0.7456427659046132
2006-10-31,0.7319116525490194
2006-11-01,0.7516246125081645
2006-11-02,0.7199739282815228
2006-11-03,0.7526542785221237
2006-11-06,0.7487890685153795
2006-11-07,0.7418275319501526
2006-11-08,0.7589436722588229
2006-11-09,0.7582191864134635
2006-11-10,0.7620110105481209
2006-11-13,0.753268016355494
2006-11-14,0.7669095741977768
2006-11-15,0.7681540484354978
2006-11-16,0.768797151230892
2006-11-17,0.7514386621020087
2006-11-20,0.7515248841244064
2006-11-21,0.747974592717343
2006-11-22,0.7379817757715091
2006-11-24,0.7301533324928939
2006-11-27,0.749965969195917
2006-11-28,0.7512108618703454
2006-11-29,0.7669966994179525
2006-11-30,0.7805365721332701
2006-12-01,0.7903856069708486
2006-12-04,0.7721165864427887
2006-12-05,0.7819435369211024
2006-12-06,0.7799502889039173
2006-12-07,0.7850954337803026
2006-12-08,0.7823546121455999
2006-12-11,0.7824494409787991
2006-12-12,0.7752407179663201
2006-12-13,0.8007388102738238
2006-12-14,0.7740214358511947
2006-12-15,0.7767911393962388
2006-12-18,0.778572194916075
2006-12-19,0.7662787725096595
2006-12-20,0.7690102352659068
2006-12-21,0.7628272105207687
2006-12-22,0.753042252636633
2006-12-26,0.747540715630905
2006-12-27,0.7329093555171344
2006-12-28,0.7338462618282112
2006-12-29,0.7396389616536971
2007-01-03,0.7230316761322084
2007-01-04,0.7345389769945684
2007-01-05,0.7515457151859788
2007-01-08,0.7509430075344301
2007-01-09,0.7596935364157326
2007-01-10,0.7631658015216497
2007-01-11,0.7630150412854629
2007-01-12,0.7816105797385513
2007-01-16,0.7778080681185201
2007-01-17,0.7626031243182207
2007-01-18,0.7537094271592156
2007-01-19,0.7496199042379146
2007-01-22,0.7576986156971386
2007-01-23,0.7570054510699884
2007-01-24,0.7396026717100986
2007-01-25,0.7535639926072066
2007-01-26,0.732954538330999
2007-01-29,0.7483913263102785
2007-01-30,0.7300039973216484
2007-01-31,0.7330867545008576
2007-02-01,0.7229560686440414
2007-02-02,0.7531591021361481
2007-02-05,0.7440244294366517
2007-02-06,0.7190335928561593
2007-02-07,0.7131023857016341
2007-02-08,0.6879184697703616
2007-02-09,0.7074990746951861
2007-02-12,0.7101287814399938
2007-02-13,0.7470360252192754
2007-02-14,0.750708764869829
2007-02-15,0.7407325127120917
2007-02-16,0.7347814042238067
2007-02-20,0.7578113108117291
2007-02-21,0.7454225013704089
2007-02-22,0.7659114810973079
2007-02-23,0.7508261492955098
2007-02-26,0.7402740871970915
2007-02-27,0.8513328050080405
2007-02-28,0.8444219615783859
2007-03-01,0.8379635824033115
2007-03-02,0.837530358300693
2007-03-05,0.847563296979294
2007-03-06,0.8523139583764355
2007-03-07,0.856040203466403
2007-03-08,0.8497683184432722
2007-03-09,0.8512330613402326
2007-03-12,0.8509461060849468
2007-03-13,0.8283215223271045
2007-03-14,0.8165188448442602
2007-03-15,0.8299448955644058
2007-03-16,0.8297677955480852
2007-03-19,0.8227418770895363
2007-03-20,0.819181008308157
2007-03-21,0.8388286985602967
2007-03-22,0.8353262970640122
2007-03-23,0.8361386764817177
2007-03-26,0.8239490438711343
2007-03-27,0.817330371246681
2007-03-28,0.8302910578301856
2007-03-29,0.8157372011696258
2007-03-30,0.8067589967400138
2007-04-02,0.7850062291886218
2007-04-03,0.7803912339992138
2007-04-04,0.7682208512969243
2007-04-05,0.7721593781208981
2007-04-09,0.7707401695165359
2007-04-10,0.781493712984182
2007-04-11,0.7689891655038197
2007-04-12,0.7727833165884536
2007-04-13,0.7646531948814334
2007-04-16,0.7616332792080022
2007-04-17,0.7628215797775051
2007-04-18,0.7462658662696675
2007-04-19,0.7485056142177068
2007-04-20,0.7423856482622342
2007-04-23,0.7559180072900024
2007-04-24,0.727719478525345
2007-04-25,0.6959572909125145
2007-04-26,0.7110614447722192
2007-04-27,0.7252341836260243
2007-04-30,0.7300832352746324
2007-05-01,0.7276994406899725
2007-05-02,0.7519328064506645
2007-05-03,0.7440458887467615
2007-05-04,0.7644747643103651
2007-05-07,0.7607003900786415
2007-05-08,0.7684239943213956
2007-05-09,0.7663684425497251
2007-05-10,0.7429873112068285
2007-05-11,0.7581096477563138
2007-05-14,0.7602749991524151
2007-05-15,0.7720477833098927
2007-05-16,0.7785591984790222
2007-05-17,0.7870664117513426
2007-05-18,0.7767381688605094
2007-05-21,0.7863547913753758
2007-05-22,0.7671144299999371
2007-05-23,0.7923075673979603
2007-05-24,0.7817123335478425
2007-05-25,0.7777008582075182
2007-05-29,0.800516360843258
2007-05-30,0.7745120717375178
2007-05-31,0.7771347673946352
2007-06-01,0.7671733993623168
2007-06-04,0.7836543619312549
2007-06-05,0.7752058818161452
2007-06-06,0.7673943060557767
2007-06-07,0.7736419932355738
2007-06-08,0.7965057699082084
2007-06-11,0.7979846445349412
2007-06-12,0.793703800806126
2007-06-13,0.8015906628199606
2007-06-14,0.8063504331900652
2007-06-15,0.8023182008154918
2007-06-18,0.8053162592474257
2007-06-19,0.793296495303718
2007-06-20,0.7857827086439918
2007-06-21,0.7922612003073974
2007-06-22,0.7784803203599482
2007-06-25,0.7891192050440113
2007-06-26,0.80321701613193
2007-06-27,0.7876649568998356
2007-06-28,0.7941068384513595
2007-06-29,0.7950805752870446
2007-07-02,0.7911809377126554
2007-07-03,0.7829792694343722
2007-07-05,0.7805521722752619
2007-07-06,0.7698805657123168
2007-07-09,0.765293119410252
2007-07-10,0.7687024677340478
