,90d_global_clustering_coefficient
2006-05-12,0.6494623655913979
2006-05-15,0.6451612903225807
2006-05-16,0.6559139784946239
2006-05-17,0.6817204301075267
2006-05-18,0.6860215053763441
2006-05-19,0.6860215053763442
2006-05-22,0.6903225806451614
2006-05-23,0.6881720430107527
2006-05-24,0.7118279569892473
2006-05-25,0.7204301075268819
2006-05-26,0.7225806451612904
2006-05-30,0.7526881720430106
2006-05-31,0.7268817204301073
2006-06-01,0.7032258064516129
2006-06-02,0.7354838709677418
2006-06-05,0.7483870967741935
2006-06-06,0.7548387096774194
2006-06-07,0.7548387096774193
2006-06-08,0.7612903225806452
2006-06-09,0.7849462365591398
2006-06-12,0.7806451612903227
2006-06-13,0.78494623655914
2006-06-14,0.7870967741935483
2006-06-15,0.8107526881720433
2006-06-16,0.8129032258064517
2006-06-19,0.8150537634408602
2006-06-20,0.8086021505376345
2006-06-21,0.8107526881720429
2006-06-22,0.8215053763440859
2006-06-23,0.8279569892473119
2006-06-26,0.8301075268817205
2006-06-27,0.832258064516129
2006-06-28,0.8258064516129033
2006-06-29,0.8602150537634409
2006-06-30,0.875268817204301
2006-07-03,0.875268817204301
2006-07-05,0.886021505376344
2006-07-06,0.8817204301075269
2006-07-07,0.8709677419354838
2006-07-10,0.868817204301075
2006-07-11,0.8559139784946234
2006-07-12,0.8666666666666667
2006-07-13,0.8774193548387095
2006-07-14,0.8645161290322579
2006-07-17,0.8709677419354838
2006-07-18,0.875268817204301
2006-07-19,0.886021505376344
2006-07-20,0.8903225806451615
2006-07-21,0.8903225806451613
2006-07-24,0.8946236559139785
2006-07-25,0.8967741935483872
2006-07-26,0.8881720430107526
2006-07-27,0.8946236559139784
2006-07-28,0.8903225806451612
2006-07-31,0.8838709677419353
2006-08-01,0.8860215053763439
2006-08-02,0.8860215053763439
2006-08-03,0.896774193548387
2006-08-04,0.8903225806451611
2006-08-07,0.8967741935483869
2006-08-08,0.8903225806451611
2006-08-09,0.890322580645161
2006-08-10,0.8967741935483869
2006-08-11,0.8967741935483869
2006-08-14,0.9010752688172043
2006-08-15,0.9010752688172041
2006-08-16,0.8838709677419354
2006-08-17,0.8774193548387097
2006-08-18,0.8817204301075268
2006-08-21,0.8752688172043007
2006-08-22,0.8838709677419353
2006-08-23,0.8795698924731181
2006-08-24,0.8752688172043009
2006-08-25,0.8752688172043008
2006-08-28,0.8752688172043009
2006-08-29,0.8666666666666665
2006-08-30,0.8666666666666667
2006-08-31,0.8602150537634408
2006-09-01,0.8623655913978494
2006-09-05,0.8516129032258065
2006-09-06,0.8623655913978496
2006-09-07,0.8817204301075269
2006-09-08,0.8817204301075268
2006-09-11,0.8752688172043008
2006-09-12,0.8774193548387095
2006-09-13,0.8709677419354837
2006-09-14,0.8752688172043012
2006-09-15,0.879569892473118
2006-09-18,0.8795698924731182
2006-09-19,0.8709677419354838
2006-09-20,0.8580645161290322
2006-09-21,0.8537634408602149
2006-09-22,0.8408602150537634
2006-09-25,0.8408602150537634
2006-09-26,0.8365591397849461
2006-09-27,0.8344086021505377
2006-09-28,0.8322580645161288
2006-09-29,0.8344086021505375
2006-10-02,0.8387096774193548
2006-10-03,0.8451612903225805
2006-10-04,0.836559139784946
2006-10-05,0.8258064516129031
2006-10-06,0.8258064516129032
2006-10-09,0.8172043010752685
2006-10-10,0.8107526881720429
2006-10-11,0.8086021505376343
2006-10-12,0.8043010752688171
2006-10-13,0.8043010752688172
2006-10-16,0.7935483870967741
2006-10-17,0.7892473118279568
2006-10-18,0.7892473118279567
2006-10-19,0.7849462365591398
2006-10-20,0.7956989247311829
2006-10-23,0.7913978494623656
2006-10-24,0.7849462365591398
2006-10-25,0.7784946236559138
2006-10-26,0.7634408602150536
2006-10-27,0.7655913978494623
2006-10-30,0.7548387096774193
2006-10-31,0.7526881720430108
2006-11-01,0.7548387096774193
2006-11-02,0.7440860215053763
2006-11-03,0.7526881720430108
2006-11-06,0.7247311827956989
2006-11-07,0.7139784946236559
2006-11-08,0.7139784946236559
2006-11-09,0.6989247311827959
2006-11-10,0.7075268817204301
2006-11-13,0.7096774193548387
2006-11-14,0.7118279569892473
2006-11-15,0.7204301075268816
2006-11-16,0.7096774193548387
2006-11-17,0.6838709677419356
2006-11-20,0.6623655913978497
2006-11-21,0.6580645161290325
2006-11-22,0.6580645161290322
2006-11-24,0.6301075268817204
2006-11-27,0.6516129032258062
2006-11-28,0.6817204301075269
2006-11-29,0.6881720430107526
2006-11-30,0.6666666666666669
2006-12-01,0.6645161290322581
2006-12-04,0.6688172043010753
2006-12-05,0.6451612903225805
2006-12-06,0.6365591397849463
2006-12-07,0.6193548387096774
2006-12-08,0.6236559139784946
2006-12-11,0.6279569892473119
2006-12-12,0.6150537634408602
2006-12-13,0.6043010752688172
2006-12-14,0.621505376344086
2006-12-15,0.621505376344086
2006-12-18,0.5827956989247313
2006-12-19,0.5870967741935484
2006-12-20,0.5827956989247313
2006-12-21,0.5698924731182796
2006-12-22,0.5978494623655913
2006-12-26,0.6107526881720429
2006-12-27,0.6129032258064517
2006-12-28,0.6193548387096773
2006-12-29,0.6064516129032257
2007-01-03,0.6000000000000001
2007-01-04,0.6150537634408603
2007-01-05,0.6021505376344086
2007-01-08,0.6021505376344085
2007-01-09,0.5956989247311827
2007-01-10,0.6000000000000001
2007-01-11,0.6150537634408599
2007-01-12,0.6086021505376343
2007-01-16,0.6043010752688173
2007-01-17,0.5870967741935483
2007-01-18,0.5655913978494623
2007-01-19,0.567741935483871
2007-01-22,0.5763440860215056
2007-01-23,0.5591397849462365
2007-01-24,0.5548387096774193
2007-01-25,0.572043010752688
2007-01-26,0.5870967741935484
2007-01-29,0.5763440860215053
2007-01-30,0.5655913978494623
2007-01-31,0.5784946236559139
2007-02-01,0.5827956989247312
2007-02-02,0.5827956989247312
2007-02-05,0.582795698924731
2007-02-06,0.5763440860215054
2007-02-07,0.5741935483870968
2007-02-08,0.5440860215053763
2007-02-09,0.5354838709677419
2007-02-12,0.5354838709677419
2007-02-13,0.5376344086021505
2007-02-14,0.5440860215053763
2007-02-15,0.5419354838709677
2007-02-16,0.5311827956989247
2007-02-20,0.5354838709677419
2007-02-21,0.5333333333333333
2007-02-22,0.5483870967741935
2007-02-23,0.535483870967742
2007-02-26,0.5354838709677419
2007-02-27,0.6494623655913978
2007-02-28,0.7010752688172042
2007-03-01,0.7247311827956989
2007-03-02,0.7333333333333333
2007-03-05,0.7591397849462365
2007-03-06,0.782795698924731
2007-03-07,0.782795698924731
2007-03-08,0.7806451612903226
2007-03-09,0.7763440860215053
2007-03-12,0.7849462365591398
2007-03-13,0.8021505376344087
2007-03-14,0.81505376344086
2007-03-15,0.8193548387096773
2007-03-16,0.8129032258064516
2007-03-19,0.8236559139784945
2007-03-20,0.8172043010752688
2007-03-21,0.8193548387096774
2007-03-22,0.8408602150537635
2007-03-23,0.8408602150537635
2007-03-26,0.8322580645161289
2007-03-27,0.8408602150537633
2007-03-28,0.853763440860215
2007-03-29,0.8473118279569891
2007-03-30,0.8473118279569892
2007-04-02,0.8430107526881719
2007-04-03,0.8473118279569891
2007-04-04,0.8516129032258064
2007-04-05,0.8602150537634408
2007-04-09,0.8580645161290321
2007-04-10,0.8451612903225805
2007-04-11,0.8387096774193548
2007-04-12,0.8365591397849461
2007-04-13,0.8408602150537633
2007-04-16,0.8473118279569892
2007-04-17,0.8473118279569892
2007-04-18,0.8516129032258065
2007-04-19,0.8473118279569892
2007-04-20,0.8516129032258064
2007-04-23,0.8387096774193548
2007-04-24,0.8408602150537632
2007-04-25,0.8344086021505376
2007-04-26,0.8387096774193548
2007-04-27,0.8301075268817202
2007-04-30,0.825806451612903
2007-05-01,0.825806451612903
2007-05-02,0.8344086021505374
2007-05-03,0.8387096774193546
2007-05-04,0.8451612903225804
2007-05-07,0.8344086021505376
2007-05-08,0.825806451612903
2007-05-09,0.8365591397849461
2007-05-10,0.8365591397849462
2007-05-11,0.843010752688172
2007-05-14,0.8516129032258064
2007-05-15,0.8494623655913977
2007-05-16,0.8559139784946236
2007-05-17,0.8580645161290325
2007-05-18,0.8602150537634408
2007-05-21,0.8537634408602152
2007-05-22,0.8473118279569891
2007-05-23,0.8473118279569891
2007-05-24,0.8602150537634409
2007-05-25,0.864516129032258
2007-05-29,0.864516129032258
2007-05-30,0.8709677419354839
2007-05-31,0.8666666666666665
2007-06-01,0.8623655913978493
2007-06-04,0.8580645161290321
2007-06-05,0.8559139784946235
2007-06-06,0.8580645161290321
2007-06-07,0.8774193548387095
2007-06-08,0.8817204301075268
2007-06-11,0.8860215053763439
2007-06-12,0.8795698924731182
2007-06-13,0.8838709677419353
2007-06-14,0.8795698924731181
