date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2019-03-20,52.75,53.5,49.5,49.8,46.017,2350838.0,0.0,1.0
2019-03-21,49.99,50.0,48.2,48.98,45.2593,1764671.0,0.0,1.0
2019-03-22,48.8,49.95,48.16,48.6,44.9081,844690.0,0.0,1.0
2019-03-25,48.6,49.4,48.0,49.15,45.4164,440892.0,0.0,1.0
2019-03-26,49.0,49.75,48.18,48.85,45.1392,504734.0,0.0,1.0
2019-03-27,49.0,50.78,49.0,50.1,46.2942,1788588.0,0.0,1.0
2019-03-28,50.9,51.0,49.915,50.85,46.9872,585438.0,0.0,1.0
2019-03-29,49.52,52.48,49.18,51.63,47.708,1769027.0,0.0,1.0
2019-04-01,52.3,54.39,51.25,53.5,49.4359,19663442.0,0.0,1.0
2019-04-02,55.12,57.39,54.3,56.25,51.977,17414153.0,0.0,1.0
2019-04-03,57.08,57.2,55.51,56.88,52.5592,15066169.0,0.0,1.0
2019-04-04,57.2,60.52,57.1,59.71,55.1742,13311868.0,0.0,1.0
2019-04-05,58.39,58.98,56.27,57.24,52.8918,17000788.0,0.0,1.0
2019-04-08,56.5,58.39,56.27,57.15,52.8087,10764569.0,0.0,1.0
2019-04-09,56.8,57.2,56.08,56.27,51.9955,9179922.0,0.0,1.0
2019-04-10,55.99,56.41,55.1,55.71,51.478,9081860.0,0.0,1.0
2019-04-11,55.7,56.21,54.83,54.89,50.7203,7346094.0,0.0,1.0
2019-04-12,55.93,58.33,55.93,58.3,53.8713,9281662.0,0.0,1.0
2019-04-15,58.57,58.85,57.29,57.78,53.3908,5727269.0,0.0,1.0
2019-04-16,58.71,58.99,57.84,58.5,54.0561,6681567.0,0.0,1.0
2019-04-17,58.95,59.05,58.2,58.32,53.8898,6420663.0,0.0,1.0
2019-04-18,58.36,58.61,57.55,57.77,53.3816,5178855.0,0.0,1.0
2019-04-22,57.48,58.41,57.26,57.89,53.4924,4401749.0,0.0,1.0
2019-04-23,57.29,57.84,57.0,57.64,53.2614,5687232.0,0.0,1.0
2019-04-24,57.49,57.89,55.865,55.98,51.7275,5431323.0,0.0,1.0
2019-04-25,55.76,55.98,54.82,55.33,51.1269,6260460.0,0.0,1.0
2019-04-26,55.3,55.6,54.95,55.25,51.053,4009795.0,0.0,1.0
2019-04-29,55.05,55.685,54.8,55.5,51.284,5935245.0,0.0,1.0
2019-04-30,55.76,57.205,55.6,56.73,52.4206,6454064.0,0.0,1.0
2019-05-01,56.82,57.48,55.88,56.13,51.8661,7644453.0,0.0,1.0
2019-05-02,55.54,56.49,52.03,52.7,48.6967,13932682.0,0.0,1.0
2019-05-03,53.2,53.35,51.72,53.3,49.2511,7401851.0,0.0,1.0
2019-05-06,52.15,54.03,51.7,53.46,49.399,6089501.0,0.0,1.0
2019-05-07,52.86,53.325,52.65,52.95,48.9277,7330785.0,0.0,1.0
2019-05-08,53.33,53.395,52.31,52.48,48.4934,5390685.0,0.0,1.0
2019-05-09,52.26,53.14,51.55,52.93,48.9092,4579758.0,0.0,1.0
2019-05-10,52.94,53.7141,52.49,53.07,49.0386,4758371.0,0.0,1.0
2019-05-13,52.28,52.55,50.76,50.95,47.0796,4213102.0,0.0,1.0
2019-05-14,51.33,53.0,50.84,52.48,48.4934,4204519.0,0.0,1.0
2019-05-15,51.98,53.325,51.67,52.95,48.9277,2928861.0,0.0,1.0
2019-05-16,53.29,53.55,52.73,52.98,48.9554,3689745.0,0.0,1.0
2019-05-17,52.34,52.52,50.66,50.8,46.941,4440775.0,0.0,1.0
2019-05-20,50.4,50.54,49.92,50.08,46.2757,5168422.0,0.0,1.0
2019-05-21,50.28,51.19,50.02,50.63,46.7839,4968460.0,0.0,1.0
2019-05-22,50.46,50.61,49.965,50.21,46.3958,3019120.0,0.0,1.0
2019-05-23,49.5,49.86,48.21,48.71,45.0098,4919173.0,0.0,1.0
2019-05-24,49.39,49.575,48.44,49.2,45.4626,2918936.0,0.0,1.0
2019-05-28,49.37,49.43,48.1,48.56,44.8712,6613184.0,0.0,1.0
2019-05-29,48.2,49.43,48.01,48.71,45.0098,3525856.0,0.0,1.0
2019-05-30,48.12,48.59,48.02,48.47,45.4348,3777607.0,0.7,1.0
2019-05-31,47.96,48.0,46.75,46.76,43.8319,3396850.0,0.0,1.0
2019-06-03,46.85,47.96,46.85,47.96,44.9568,5905198.0,0.0,1.0
2019-06-04,48.68,49.93,48.64,49.93,46.8034,7043092.0,0.0,1.0
2019-06-05,50.49,50.57,49.0496,50.34,47.1877,6413509.0,0.0,1.0
2019-06-06,50.28,51.31,50.15,51.06,47.8627,6228075.0,0.0,1.0
2019-06-07,51.13,51.69,50.87,51.3,48.0876,5391099.0,0.0,1.0
2019-06-10,51.72,52.1,51.58,51.62,48.3876,5434387.0,0.0,1.0
2019-06-11,52.0,52.17,51.56,52.04,48.7813,5144357.0,0.0,1.0
2019-06-12,52.06,52.64,51.68,52.49,49.2031,3103878.0,0.0,1.0
2019-06-13,52.68,52.95,52.04,52.88,49.5687,4179766.0,0.0,1.0
2019-06-14,52.63,52.69,51.0,51.15,47.947,3919484.0,0.0,1.0
2019-06-17,50.06,50.33,49.05,49.35,46.2597,5787336.0,0.0,1.0
2019-06-18,49.75,50.57,49.4,49.61,46.5035,5014237.0,0.0,1.0
2019-06-19,49.95,50.24,48.33,48.5,45.463,5404141.0,0.0,1.0
2019-06-20,49.095,49.59,48.62,48.93,45.866,4228328.0,0.0,1.0
2019-06-21,48.82,49.27,48.31,48.36,45.3317,9478466.0,0.0,1.0
2019-06-24,48.51,49.7,48.32,49.58,46.4753,4602352.0,0.0,1.0
2019-06-25,49.49,50.2228,49.05,49.69,46.5784,4005218.0,0.0,1.0
2019-06-26,49.85,51.22,49.81,50.45,47.2909,5244396.0,0.0,1.0
2019-06-27,50.61,51.14,50.5307,50.91,47.7221,4097246.0,0.0,1.0
2019-06-28,51.04,51.2,49.08,49.31,46.2222,6507386.0,0.0,1.0
2019-07-01,50.0,50.2,49.52,50.16,47.019,4659633.0,0.0,1.0
2019-07-02,50.0,50.06,48.76,49.4,46.3066,4726195.0,0.0,1.0
2019-07-03,49.46,49.65,49.2,49.33,46.241,2479359.0,0.0,1.0
2019-07-05,49.01,49.37,48.96,49.31,46.2222,2529919.0,0.0,1.0
2019-07-08,49.34,49.5,48.385,48.52,45.4817,5936049.0,0.0,1.0
2019-07-09,48.3,48.43,47.5,47.87,44.8724,4967429.0,0.0,1.0
2019-07-10,48.34,48.42,47.52,47.55,44.5725,3507432.0,0.0,1.0
2019-07-11,47.73,48.06,47.18,47.78,44.7881,4202113.0,0.0,1.0
2019-07-12,48.46,50.04,48.08,49.71,46.5972,4328444.0,0.0,1.0
2019-07-15,49.77,50.95,49.66,50.93,47.7408,4923844.0,0.0,1.0
2019-07-16,50.95,52.6446,50.95,52.32,49.0438,6011246.0,0.0,1.0
2019-07-17,52.16,52.3,51.23,51.6,48.3688,4417567.0,0.0,1.0
2019-07-18,51.55,52.05,51.28,51.75,48.5095,3662569.0,0.0,1.0
2019-07-19,51.77,51.83,51.5,51.52,48.2939,3221517.0,0.0,1.0
2019-07-22,51.5041,51.57,50.6,50.88,47.6939,2815169.0,0.0,1.0
2019-07-23,51.0,52.9,50.95,52.62,49.325,4387686.0,0.0,1.0
2019-07-24,52.5,52.99,52.04,52.79,49.4843,3516493.0,0.0,1.0
2019-07-25,51.64,51.99,50.3,50.77,47.5908,4254577.0,0.0,1.0
2019-07-26,50.27,50.3,48.92,49.11,46.0348,5066020.0,0.0,1.0
2019-07-29,48.52,48.88,47.98,48.05,45.0411,4219839.0,0.0,1.0
